Address 3,Address 4,Postcode,Latitude,Longitude
 , ,N1 2DG,51.5422452,-0.0992834
London, ,E4 8HE,51.6196897,-0.0252786
London, ,E149JB,51.5067801,-0.0046295
 , ,N11 1AR,51.616639,-0.128331
 , ,W1W 6XE,51.5203018,-0.1424023
 , ,SW8 5AW,51.4822311,-0.1369646
 , ,W14 8EL,51.5017158,-0.2066268
 , ,W4 5LX,51.4971418,-0.2721267
 , ,N16 6TZ,51.575523,-0.0720624
Hong Kong, , ,22.396428,114.109497
 , ,N16 5DJ,51.5742538,-0.0780186
 , , ,#EANF#,#EANF#
London, ,E14 8BZ,51.5092195,-0.0356651
London, ,NW1 5SR,51.5230854,-0.1575402
Presteigne,Powys,LD8 2LP,52.2751149,-2.9889326
London, ,W2 3JT,51.5130759,-0.1869121
 , ,W1H 7LL,51.5169217,-0.1613057
 ,London,W1K 2HT,51.5109171,-0.1500185
UAE, , ,23.424076,53.847818
London, ,SW1X 0AD,51.4971325,-0.1620878
UAE, , ,23.424076,53.847818
 , ,W2 6DG,51.5150906,-0.1828686
 , , ,#EANF#,#EANF#
London, ,SW1P 1SB,51.4965762,-0.1348238
64 Cavendish Street,London,W1G 8TB,51.5190469,-0.148073
 , ,SW1W 9BD,51.4948687,-0.1519361
Vila Olimpia,Sao Paulo,Brazil,-23.594227,-46.6835854
 , ,49909,#EANF#,#EANF#
Epsom,Surrey,KT17 4PY,51.3303073,-0.2589982
London, ,W4 5RP,51.4925241,-0.2760899
Hong Kong, , ,22.396428,114.109497
London, ,SW11 4HZ,51.4765101,-0.1487757
Germany, , ,51.165691,10.451526
UAE, , ,23.424076,53.847818
London, ,W14 0BL,51.50073,-0.2210159
 , ,W8 4EP,51.5026258,-0.190929
 , ,SW19 2DL,51.4210202,-0.1759443
 , ,CM1 3HP,51.7253643,0.4297142
 , ,W1B 5AN,51.5105812,-0.1367016
 , ,W8 6JN,51.4954863,-0.1944675
London , ,SW7 3PL,51.489596,-0.1799068
 , , ,#EANF#,#EANF#
Cheshire, ,SK9 5BN,53.3272362,-2.2382503
 , ,SW1W 9AS,51.4945292,-0.1549319
 , ,NW6 3PH,51.5432571,-0.1859146
 , ,N21 1AE,51.6379711,-0.10381
 , ,WC1X 9LX,51.528535,-0.1167799
San Diego,USA,92101,32.715738,-117.1610838
 , ,DT3 6SG,50.644062,-2.445278
 , ,W2 3He,51.5146218,-0.179313
 , , ,#EANF#,#EANF#
London, ,W14 9TB,51.4860203,-0.2081501
London, ,W4 5AP,51.4999591,-0.2662139
8060,South Africa, ,-33.9169494,18.3875487
Brentford, ,TW8 8QT,51.4817662,-0.3055009
 , ,SW1 4DX,50.8616024,-3.380951
Surrey, ,GU18 5XX,51.3496895,-0.671806
London, ,SW7 5AN,51.4933049,-0.1795862
Bucks , ,SL0 9RN,51.5175158,-0.5248507
Oklahoma,USA,73120,35.578861,-97.5788975
 , ,SW3 6PU,51.4910253,-0.1717831
 , ,SW18 5RU,51.4492267,-0.2013445
Surrey, ,KT10 0BP,51.3753707,-0.3282548
Ealing, ,W13 8AS,51.5208157,-0.3177021
 , ,SW3 4AB,51.4852657,-0.1634436
 , ,SW11 2SU,51.4693359,-0.1752851
 , , ,#EANF#,#EANF#
 , ,EC1N 2ST,51.5182518,-0.1103288
London, ,E1 2QY,51.5136938,-0.0570191
Gibbet Hill Road,Coventry,CV4 7ES,52.3761586,-1.5606065
 , ,N15 5AJ,51.5865686,-0.0837639
 , ,SW16 4SN,51.4068832,-0.1246292
Georgia, ,30066,34.0198844,-84.5117321
"Douglas, Isle of Man", ,IM1 1LB,54.1475477,-4.4721025
Edinburgh, ,EH1 2ES,55.9474822,-3.2042824
 , , ,#EANF#,#EANF#
 , ,E14 0NP,51.5122478,-0.0067542
 , , ,#EANF#,#EANF#
London, ,NW7 4JJ,51.6199993,-0.2445679
 , ,90440-150,-30.0228422,-51.1939911
South Africa, , ,-30.559482,22.937506
 , ,NW6 6RX,51.5354404,-0.2015383
London , ,SW11 4EY,51.4750656,-0.1581221
 , ,W1K 4QX,51.5115999,-0.1488379
London, ,SW15 2JL,51.4584818,-0.2102796
Estepona,Spain,29680,36.4256345,-5.1510261
Kent, ,TN2 3UD,51.1436515,0.2817386
 , ,RH11 7DY,51.1170944,-0.1918399
 , ,N13 5PF,51.6207361,-0.104023
 , ,IG1 4QR,51.5634491,0.0692414
Harwich,Essex,CO12 3JG,51.9404908,1.2835041
 , ,SW19 1AZ,51.4159205,-0.1886447
London, ,W11 2DN,51.513756,-0.2030554
Herts, ,SE6 1DA,#EANF#,#EANF#
 , ,TQ10 9LQ,50.4497642,-3.7599273
 , ,SW3 3BS,51.491567,-0.1632912
Ontario,Canada, ,51.253775,-85.3232139
 , ,SM2 7QR,51.3470741,-0.2127279
 , ,SW3 2RB,51.493238,-0.1608903
 , ,W8 7LB,51.5076262,-0.2014953
London, ,W1k 3QT,51.5114004,-0.1453152
 , , ,#EANF#,#EANF#
 , ,NW8 9RR,51.53328,-0.1734435
W1 USA, ,53711,43.0078309,-89.3321823
217 Upper Richmond Rd,London,SW15 6SY,51.4617921,-0.220927
London, ,HA4 9DF,51.5662737,-0.4067652
 , ,W8 7LB,51.5076262,-0.2014953
London, ,W10 4QW,51.5284692,-0.2108091
 , ,SE23 2UH,51.4381671,-0.0501396
Ashford,Kent,TN24 0FX,51.1372454,0.8889917
 , ,W1K 3QT,51.5114004,-0.1453152
United Kingdom , ,SL5 0AP,51.4033038,-0.6437863
 , ,W1K 5RT,51.5140004,-0.1482362
 , ,SW6 7LN,51.4832928,-0.20915
Italy, ,84121,40.6779732,14.7499063
London, ,SW11 4AW,51.4802655,-0.1691747
 , ,W8 5HH,51.5002321,-0.1908221
3920, , ,32.7012707,-95.2264294
London, ,W11 2PJ,51.5128671,-0.2031481
Hamburg, ,20354,53.5596267,9.9936835
Ruislip,Middx,HA47GD,#EANF#,#EANF#
 , ,SW12 9LL,51.4504671,-0.1470372
Herts, ,EN5 2HX,51.6516023,-0.2244849
 , ,W2 2YF,51.5133602,-0.1647207
 , ,SE23 2DF,51.4417885,-0.0505177
 , , ,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
London, ,N2 0SD,51.5943066,-0.1841557
 , ,SW4 9DA,51.457073,-0.1428256
 , ,TW2 5LY,51.438225,-0.3566652
London, ,W1 2QP,51.5174303,-0.1643145
 , , ,#EANF#,#EANF#
Switzerland, ,1205,46.1902742,6.1464841
 , ,N10 3HW,51.5860548,-0.1515295
 , ,SW15 2EQ,51.4605829,-0.2036044
PA,USA,19038,#EANF#,#EANF#
 , ,SE16 5HH,51.5030378,-0.035441
 , ,NW1 8UY,51.5414455,-0.1573756
Bodle Street Green,Hailsham,BN27 4QT,50.9220117,0.3335849
 , ,WC1N 3LT,51.5226494,-0.1187382
 , ,W10 5LZ,51.5194616,-0.2109891
London, ,E2 9AP,51.5341868,-0.0623899
Umbria, ,TR05022,#EANF#,#EANF#
Hove, ,BN3 1DE,50.8266672,-0.1573048
 , ,HP4 3EE,51.7595367,-0.5731827
London, ,W13 9JR,51.5089675,-0.3229804
 , ,W1J 7LQ,51.5060094,-0.1461681
 , ,IG9 6AB,51.6283312,0.0497536
 , ,W3 6YH,51.5192819,-0.2582013
 , ,W1K 6RE,51.5129558,-0.154418
 , ,W2 6QE,51.5161371,-0.1807659
Sao Paulo,CEP 04268 020 , ,-23.5950005,-46.6111641
 , ,WD3 5PW,51.6470098,-0.5320269
London, ,EC2Y 9BH,51.5200988,-0.0911102
London, ,W1U 2RQ,51.5167987,-0.1472002
19 Berkeley St,London,W1J 8EP,#EANF#,#EANF#
 , ,22447890,#EANF#,#EANF#
Essex, ,RM9 5LL,51.5516437,0.1363572
 , ,RM9 5LL,51.5516437,0.1363572
Floriandolis 5C, ,88050050,-27.1256351,-48.9007385
 , ,SM1 2LH,51.3640461,-0.2135038
London, ,EC1M 6EB,51.5206989,-0.0981626
Clapham,London,SW4 0NH,51.4641392,-0.1461091
 , ,KT10 9DS,51.3653671,-0.3617165
Dubai,"PO Box 75870, UAE", ,25.2048493,55.2707828
 , ,UB7 8QP,51.5187211,-0.4652998
 , ,WC1X 8TA,51.519658,-0.1194957
 , ,E8 3QW,51.5432537,-0.058183
 , ,LU3 3EX,51.9126496,-0.4697028
 , , ,#EANF#,#EANF#
London, ,NW3 4SX,51.5450691,-0.1567821
 , ,NW7 3DU,51.6135542,-0.2561837
 , ,N17 9XL,51.5989475,-0.0605442
 , ,W1J 5DB,51.5086052,-0.1459763
Rickmansworth,Hertfordshire,WD3 8DS,51.6340068,-0.490138
London, ,W1J 7EG,51.5068839,-0.1457436
Surrey, ,KT19 8GJ,51.350693,-0.2692077
London , ,W1W 6TL,51.519941,-0.1406296
Surrey, ,KT19 8GJ,51.350693,-0.2692077
 , ,W1J 5LW,51.5084648,-0.148475
Muttrah,"Muscat, Oman", ,23.617276,58.557239
 , ,115039,37.6786148,127.0517479
Malaysia, ,50450,3.1578765,101.7143787
 ,London,W1K 5DB,51.5130332,-0.147353
 , ,SW12 9NT,51.451264,-0.1434068
London, ,EC4V 6RN,51.5135761,-0.1031145
 , ,EC4V 6RN,51.5135761,-0.1031145
 , ,W1K 5DJ,51.5131901,-0.1464675
London, ,EC2Y 5EJ,51.5177409,-0.0904449
London, ,WC1V 7LL,51.5180699,-0.1141127
London, ,SW1P 3HQ,51.4957555,-0.1262134
 , ,SE5 8QY,51.4739165,-0.0918868
 , ,W11 4RJ,51.5062668,-0.2131631
 , ,SW17 9PZ,51.4236844,-0.1582757
 , ,E16 1BF,51.5127299,0.0108353
 , ,M25 1PZ,53.5358659,-2.2693103
 , , ,#EANF#,#EANF#
Porto Seguro,Brazil, ,-16.4443537,-39.0653656
 , ,E12 5NJ,51.5506355,0.0645922
London, ,W14 8EP,51.5034274,-0.2080005
London, ,E1 1ER,51.5155975,-0.0666524
London, ,E16 3TJ,51.5143142,0.0399034
 , ,SW13 8AL,51.4833745,-0.2317155
London, ,W1K 7AE,51.5123922,-0.1574673
London, ,NW3 6SH,51.5579069,-0.1796046
 , ,E14 9WD,51.4924621,-0.0236509
 , , ,#EANF#,#EANF#
London, ,SW3 1LB,51.4974943,-0.1668132
London, ,W8 4JQ,51.5041051,-0.1941413
 , ,E7 8NQ,51.5404284,0.0368313
 , ,CM1 3NG,51.7283659,0.4128014
London, ,SE1 4PL,51.5012295,-0.0909335
 , ,WC1V 6TP,51.5184705,-0.1160997
 , ,SE16 5GW,51.5047152,-0.046493
 , ,W3 7YQ,51.5047559,-0.262833
 , ,N1 7GU,51.53066,-0.0935664
 , ,N15 6JX,51.5770317,-0.0713924
 , ,E14 9GE,51.4988423,-0.0143269
 , ,W1J 8DJ,51.5074728,-0.1420451
 , ,SW1X 8QR,51.500285,-0.1526823
 , , ,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
 , ,W9 2PP,51.5243865,-0.187371
 , ,SM4 4LE,51.3820224,-0.2200036
Wellington,New Zealand,6022,-41.3199565,174.8202942
 ,Sao Paulo,04531-927-,-23.5818484,-46.6783809
 , ,W2 3AF,51.5135048,-0.1815049
 , , ,#EANF#,#EANF#
London, ,EC2V 6DN,51.5142849,-0.0935872
 , ,SW1Y 5ES,51.5057042,-0.1359929
London, ,W1J 8DZ,51.5085554,-0.1433989
London, ,W1S 2YZ,51.5124255,-0.1413392
 , ,N1 9HS,51.5319223,-0.1110027
 , ,W1A 3BS,51.5171329,-0.1342436
Vancouver BC,Canada,V6R 2PI,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
London, ,WC2H 9JQ,51.5147719,-0.1237901
 , ,SW3 2AY,51.4954534,-0.1697187
 , ,NW10 5UE,51.5358896,-0.236458
 , ,W14 9HG,51.4885438,-0.2096933
London, ,SW1V 2SU,51.4916856,-0.136608
Newark ,Nottinghamshire,NG23 6EQ,53.1070418,-0.8185108
South Muskham,Newark,NG23 6EQ,53.106626,-0.816818
London, ,SE16 7FN,51.4926084,-0.0361055
 , ,W1G 7JL,51.5219087,-0.1479154
 , ,W8 6LP,51.4978997,-0.2011291
London, ,NW9 5EW,51.5957515,-0.2430485
Cambridge , ,CB4 5HY,52.2283248,0.1385926
London, ,SE5 7EW,51.4783669,-0.0846589
London , ,N10 3HT,51.5875696,-0.147224
 , ,Ny 11217,40.6815619,-73.9785952
London, ,W2 3DB,51.5135936,-0.1773795
Elgin Avenue,London,W9,51.5242188,-0.20152
 , ,W8 7AL,51.505412,-0.1990176
 , ,KT22 0NU,51.3449548,-0.3662639
 , ,N1 9DS,51.5318651,-0.1203191
London, ,N20 8JT,51.6314256,-0.195736
London, ,SE1 0UG,51.5052351,-0.1017029
London, ,W1K 5HJ,51.5136113,-0.149794
London, ,W2 6LG,51.5167517,-0.1792281
HanDan City,"He Bei Provinice,China",56007,36.644158,114.496498
London, ,W1H 7LT,51.5159405,-0.1606679
 , , ,#EANF#,#EANF#
Rio de Janeiro,RJ Brazil, ,-22.9068467,-43.1728965
LA,70808-8621, ,30.4192451,-91.1448981
Rio de Janeiro,Brazil,22631-370,-23.0015873,-43.3509321
London, ,W3 7FJ,51.5091004,-0.2509756
Herts, ,HP4 3LQ,51.7607585,-0.5782882
 , ,M7 4ER,53.5114689,-2.2540309
 , ,SW6 4RA,51.4714706,-0.2052214
London, ,SW7 2RW,51.4966758,-0.1696841
 , ,Sw11 1BJ,51.4591726,-0.1630805
 , , ,#EANF#,#EANF#
 , ,N2 0DG,51.5863071,-0.1768529
 , ,W1D 6DE,51.5109415,-0.1322628
 , ,NW6 5NX,51.5371802,-0.1872088
 , ,SW7 4AX,51.4963609,-0.1841322
 , , ,#EANF#,#EANF#
 , ,W14 8AE,51.498674,-0.2017757
 , , ,#EANF#,#EANF#
 , ,SW7 3AE,51.4920035,-0.1774341
 , , ,#EANF#,#EANF#
 , ,W2 1HG,51.5194156,-0.1764697
 , ,SW3 4JJ,51.484844,-0.1612137
 , ,1000,45.4935271,-122.5761229
 , , ,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
London, ,SW15 3LE,51.4544028,-0.2152321
 , ,NW1 2NN,51.5276293,-0.1383413
 , ,PR8 2NJ,53.624603,-3.0247617
 , ,TW1 2QD,51.4574975,-0.3118551
 , ,W4 3TX,51.4806197,-0.27314
Hertfordshire, ,AL1 4DZ,51.7583656,-0.3312747
Monaco, ,MC98000,43.7336539,7.4246158
 , ,SW1X 8BU,51.4975301,-0.153053
London, ,E11 2QN,51.5713093,0.0253969
Germany, ,80335,48.1443383,11.5548237
 , ,N7 8IZ,25.7815765,-80.1412356
 , ,KT1 3SZ,51.4069509,-0.3018292
 , ,RG2 0EH,51.4447292,-0.9666389
 , ,W2 2HL,51.5139736,-0.1642637
 , ,E4 9NN,51.6030531,-0.0013502
 , ,SW7 3QF,51.4912139,-0.1792806
London, ,SE16 4TN,51.5013152,-0.0681646
50 Putney Hill,London,SW15 6DJ,51.4573034,-0.2185931
Poland, ,26-600,51.4150656,21.1539739
 , , ,#EANF#,#EANF#
 , ,SW3 3TD,51.4895835,-0.1664103
Brentford, ,TW8 8PY,51.4808575,-0.304224
 , ,W8 6AR,51.4978539,-0.1963909
London, ,SE1 7XB,51.498555,-0.110697
Milton Keynes, ,MK4 3BF,51.9999695,-0.7935107
 , ,TW2 6RF,51.4461051,-0.3459923
London, ,NW1 9SN,51.5426296,-0.132177
 , ,E1 7PT,51.5150302,-0.0731621
London, ,SE2 4JJ,51.4886779,0.1114596
 , ,SE1 4JN,51.4966873,-0.0925351
 , ,SK4 5AW,53.4315401,-2.1820618
 , ,NW6 3EB,51.5444983,-0.1847692
45 Estover Close,Plymouth,PL6 7PL,50.4225296,-4.0868419
 , ,SE14 6BW,51.4770381,-0.0407058
London, ,EC1N 8FH,51.5206145,-0.1068436
Kowloon,Hong Kong, ,22.3185673,114.1796057
 , ,BR2 9RE,51.3961159,0.0350718
 , , ,#EANF#,#EANF#
 , ,N22 6AS,51.5925918,-0.0969226
"Taipei, Taipei 11114",Taiwan, ,25.0795304,121.5821569
 , ,HA7 3QG,51.610137,-0.3159187
 , , ,#EANF#,#EANF#
Carysfort Road,London,N16 9AY,51.5571547,-0.0865565
 , ,SE15 5SS,51.4747416,-0.0686828
 , ,NW11 7SL,51.5695475,-0.1880283
 , ,W2 4AF,51.512459,-0.1883057
London, ,W1K 5NX,51.5137007,-0.1509002
Surrey, ,RH2 0HG,51.2504884,-0.1884896
 , , ,#EANF#,#EANF#
Hailsham Drive,Harrow,HA1 4TR,51.5946345,-0.34154
London, ,W6 0RR,51.4936946,-0.2422645
 , , ,#EANF#,#EANF#
London, ,NW1 3PP,51.5271519,-0.1428299
 , ,W1K 4BJ,51.5121628,-0.1457598
 , , ,#EANF#,#EANF#
London, ,SW15 2QA,51.4616262,-0.2089042
 , ,W11 1BT,51.5182486,-0.2004716
Kingdom of the Netherlands, , ,52.0909267,4.3044384
London, ,NW2 4HA,51.5494729,-0.2159564
 , ,SW1V 4DB,51.4890882,-0.1406607
Watford, ,WD24 5EG,51.6728943,-0.4022459
 , , ,#EANF#,#EANF#
 , ,E6 3RR,51.5241528,0.0568637
 , ,NW10 5YZ,51.5410229,-0.2530945
London, ,W8 4AD,51.504591,-0.1929981
Essex, ,CM16 7AB,51.6939075,0.1155289
Ashstead,Surrey,KT21 1AT,51.3095006,-0.2989267
 ,Russian, ,61.52401,105.318756
Surrey, ,CR4 2BY,51.4003456,-0.1831634
London, ,N1 1EX,51.5417421,-0.1082166
Elstead,Surrey,GU8 6LG,51.1934231,-0.7057271
 , ,SW9 0LR,51.4802278,-0.1123474
 , ,W1K 7QJ,51.5110661,-0.1560508
Grand Cayman,Cayman Islands,KY1-9005,19.2922721,-81.3770914
London, ,W10 5JJ,51.5214542,-0.2030984
Wong Chuk Hang,Hong Kong, ,22.2459198,114.1664957
 , ,LK9 9NY,20.9728882,105.7952473
 , ,W4 1BN,51.4989964,-0.2613231
London, ,W2 1NJ,51.518715,-0.1695935
 , ,NW3 4UL,51.5473834,-0.1638711
 , ,TW14 8EH,51.4484687,-0.4376652
London , ,SW3 1QE,51.4983946,-0.1640108
 , ,N19 4JS,51.5632262,-0.1228351
 , ,EN8 0FF,51.7106934,-0.0414086
London, ,Sw19 2BH,51.4175251,-0.179607
 ,Massacussets ,2178,42.3925491,-71.1248622
 , ,RG12 7PR,51.3986826,-0.7481139
 , ,CH17 0BU,42.9976722,-73.5505635
 , ,TN 34 1NF,50.8581897,0.579245
Andher Mumbai,400 053 India, ,19.1802594,72.86128
 , ,SW7 2PS,51.4978686,-0.1723593
London, ,WC1R 4QD,51.5186845,-0.1187862
The Netherlands, , ,52.132633,5.291266
London, ,SW3 6DU,51.4860227,-0.1744894
38 Berkeley Square,London,W1J 5AE,51.510015,-0.147255
 , , ,#EANF#,#EANF#
 , ,SW18 3QN,51.439481,-0.1851516
 , , ,#EANF#,#EANF#
Kensington,London,W8 5LB,51.4984582,-0.1924195
 , , ,#EANF#,#EANF#
London, ,E14 8PX,51.4961107,-0.0245736
London, ,SW1P 1DH,51.4959693,-0.1368079
Cairo,Egypt, ,30.0444196,31.2357116
Midddlesex, ,HA2 6LY,51.599017,-0.3567588
 , ,W1K 3PX,51.5109942,-0.1463549
St Mary's Terrace,London,W2 1SQ,51.5211047,-0.1774174
 , ,EH4 4EZ,55.9742337,-3.2474654
 , ,W1K 3PX,51.5109942,-0.1463549
WA, ,98031,47.4105661,-122.1966209
 , ,RM10 7FQ,51.541188,0.1587657
 , ,W10 6NG,51.5177449,-0.2169514
 , ,EH5 2QP,55.972445,-3.2278433
Home 19, , ,49.233477,-1.582888
 , ,NW10 2AH,51.5439603,-0.2284016
Alreyahd Makah,"Khartoum, Sudan",7918,15.5771548,32.568731
London, ,SW11 3YL,51.477209,-0.1749997
Motor City,"Nad Al Sheba, Dubai, UAE", ,#EANF#,#EANF#
London, ,W3 6BW,51.5227695,-0.2605331
 , , ,#EANF#,#EANF#
 , ,SE16 2TL,51.496557,-0.0550394
 , , ,#EANF#,#EANF#
 , ,E12 6TP,51.5445589,0.0439096
London, ,SE1 6EG,51.493041,-0.0994724
 , , ,#EANF#,#EANF#
 , ,B75 7BN,52.5615925,-1.8051495
 , ,WC2B 5QN,51.514179,-0.1221426
London, ,W1F 9BA,51.5127295,-0.1372626
San Fernando,Trinidad and Tobago, ,10.2905853,-61.4493842
Bangladesh, , ,23.684994,90.356331
 , ,LE2 4EQ,52.6050236,-1.0818121
Nanshan Shenzhen,China 518057, ,22.5471031,113.9452181
 , ,M16 9DN,53.4625776,-2.2717979
 , ,NN3 9SR,52.2509818,-0.8185895
Madrid, , ,40.4167754,-3.7037902
 , , ,#EANF#,#EANF#
Belgium, ,1000,50.8427501,4.3515499
London, ,W1F 9BN,51.512883,-0.1390002
London, ,W1S 1BB,51.5135063,-0.144855
London, ,W1 6PZ,51.5207454,-0.1585413
Cork ,Ireland, ,51.8968917,-8.4863157
 , ,W1S 2YX,51.5122391,-0.1414909
 , ,W4 5UF,51.4937732,-0.2638412
 , ,LU1 5EX,51.8744007,-0.4234991
Kent, ,MW1 2DZ,51.5435421,-0.1493461
 , ,W1J 6PA,51.5108385,-0.1456118
Hampshire, ,RG21 5NU,51.2722071,-1.0899971
1 St Katharine's Way,London,E1W 1UN,51.5076355,-0.0737034
Bow,London,E2 3ET,#EANF#,#EANF#
London, ,SE16 5HT,51.5034888,-0.0349894
London, ,W2 3PX,51.5149482,-0.1771669
 , ,TW10 6JP,51.4519943,-0.2963272
 , ,N22 8DN,51.6040455,-0.1185093
 , ,NW2 6UJ,51.5564795,-0.2231691
 , ,NW2 3AN,51.5547743,-0.2162827
 , ,TP28 8J2,53.4837174,-6.1540372
 , ,E16 4ED,51.517391,0.0289423
London, ,E14 7JR,51.5124236,-0.0379773
London, ,W1S 1HT,51.514438,-0.1446297
 , ,W1K 3AW,51.510324,-0.148904
 , ,W1J 8BA,51.506881,-0.143856
 , ,W1J 6HE,51.5107076,-0.1458621
 , ,W1J 5HA,51.5075478,-0.1456446
London, ,W10 5JJ,51.5214542,-0.2030984
Hawaii,USA,96745,21.3787572,-157.929719
 , ,W9 2PX,51.5221005,-0.1837572
London, ,W1U 3SB,51.515723,-0.1536864
London, ,NW1 7HP,51.5380199,-0.1431518
 , ,NW1 7HP,51.5380199,-0.1431518
 , ,W1K 6RD,51.5127539,-0.1553053
 , ,NN18 9JL,52.4747688,-0.7177001
 , ,ST17 4FH,52.7959717,-2.1097633
 , ,W14 8ST,51.4946728,-0.21062
 , ,SW15 2UN,51.4552064,-0.2060177
Croydon, ,CR0 2EE,51.3779425,-0.0966134
 , ,NW2 4PN,51.5524635,-0.226975
London, ,W1J 5AE,51.5097978,-0.1474699
 , ,W1K 3NP,51.5100004,-0.1483407
London, ,W1J 7NW,51.5044732,-0.147974
London, ,W1K 6AF,51.513508,-0.1557937
 , ,W1G 9SR,51.5172364,-0.147586
 , ,W1U 6AG,51.5199467,-0.1569462
 , ,W5 3ES,51.521516,-0.2877953
 , ,W1J 5HJ,51.506998,-0.1467044
London, ,W11 2RR,51.5150913,-0.1963155
London, ,SE17QH,51.4990536,-0.1081551
London, ,W14 0TJ,51.4922937,-0.2085236
 , ,W10 6LA,51.518987,-0.2128959
 , ,W4 2PH,51.4861732,-0.2510373
 , ,BA15 2JF,51.3620989,-2.300465
 , ,IG10 1PZ,51.6529146,0.0698731
Middlesex, ,UB3 2TG,51.5186392,-0.4386525
 , ,IG1 4RS,51.5643119,0.0687612
Kiev,Ukraine,1021,49.5458122,30.4623207
 , ,EN 4PH,51.4792564,-0.1951517
Herts, ,AL6 0BZ,51.8159839,-0.1802051
 , ,W1K 3AP,51.5103436,-0.1490041
London, ,SE3 9QT,51.4638818,0.0337519
Germany, ,22303,53.5910631,10.0260615
 , ,W1k 2ET,51.5107277,-0.1499829
 , ,M20 4TS,53.4265459,-2.2272179
 , , ,#EANF#,#EANF#
St Johns Wood,London ,NW8 7PS,51.5344724,-0.1651549
 , ,N22 7BD,51.5977844,-0.1245436
London, ,SW1V 3HQ,51.4872135,-0.1443667
 , ,SW7 1JL,51.4998693,-0.1674527
London, ,W8 7BN,51.5009178,-0.1973938
London, ,W11 2JD,51.5146181,-0.2059184
 , ,N7 7LL,51.5597433,-0.1142503
Kingston upon Thames, ,KT2 7HU,51.4212682,-0.2675681
Cheras,Persekutan,56000 KL,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
 , ,MK18 7RD,51.9866055,-0.9744583
 , ,BR5 3HA,51.3975076,0.1149204
London, ,SW3 4RB,51.4902832,-0.1577023
London , ,N15 5JB,51.5835162,-0.0818715
UAE, , ,23.424076,53.847818
London, ,HA8 9NH,51.6157315,-0.2665868
 , ,W1K 6JX,51.5136806,-0.1513333
 , ,IG9 5QU,51.6304491,0.0443293
Hampstead, ,NW3 7NU,51.5556461,-0.1761749
 , ,SW14 8SZ,51.4666282,-0.2543618
 , ,SW6 7LN,51.4832928,-0.20915
Middx, ,HA7 4FS,51.6142187,-0.319003
Middlesex, ,HA6 2TB,51.6051007,-0.4442374
London, ,W1K 3HW,51.5112339,-0.1490113
 , ,W9 1BE,51.5260211,-0.1808477
Chigwell, ,IG7 6BY,51.6275073,0.1024396
Granada, ,18650,37.0198884,-3.5306765
98000, , ,43.7336539,7.4246158
 , ,W2 8AJ,47.3957098,-94.7798301
 , ,W11 2JD,51.5146181,-0.2059184
Wembley,Middx,HA9 0AB,51.5475328,-0.2767819
London, ,W14 8TW,51.4939798,-0.20294
Pinchbeck Spalding,Lincs,PE11 3TA,52.8187353,-0.1925704
 , ,NW1 4QD,51.5231946,-0.1536149
 , ,W8 7BN,51.5009178,-0.1973938
 , ,SW16 5QT,51.4110594,-0.127665
 , ,SW7 1JY,51.5006428,-0.1668886
 , ,CT17 0EE,51.1286705,1.3013603
London, ,W1K 4QG,51.5120147,-0.1466305
London, ,W6 7LZ,51.5026264,-0.2221379
 , ,E10 6JH,51.5698231,-0.0049005
Crowborough,East Sussex,TW6 1HT,51.047334,0.1560413
 , ,SW13 8DB,51.4817099,-0.2334361
 , ,W8 6DH,51.4951031,-0.1970325
 , ,W2 4BX,47.3957098,-94.7798301
London, ,SE20 7HJ,51.4178818,-0.0589419
Lincs, ,NG31 9LN,52.9195964,-0.6229417
London, ,NW8 9RF,51.5284116,-0.1801758
 , ,W1j 5DT,51.5075839,-0.1484963
London, ,W1K 7LG,51.5082214,-0.1535718
51 Parkgate Road,London,SW11 4NA,51.4790504,-0.167134
London, ,SW2 4SB,51.4404306,-0.1271836
Surrey, ,SM6 9AW,51.3536573,-0.1303796
London, ,NW3 3BU,51.5404947,-0.1672921
London , ,W1K 6LD,51.5123094,-0.1516339
London, ,W5 1HR,51.5227726,-0.314329
 , ,W2 2LZ,51.5124987,-0.1728979
Leeds,West Yorkshire,LS20 9LJ,53.8715388,-1.7007529
 , ,W2 1JU,51.5195388,-0.1705262
Surrey, ,KT13 9ZE,51.3746602,-0.4451502
Herts, ,EN8 8JW,51.6962646,-0.0319603
London , ,SW3 1PT,51.4982749,-0.1644047
Dublin,Ireland,9,53.3224484,-6.2652703
 , ,NW3 6XB,51.556172,-0.1825445
Middlesex, ,TW8 0EA,51.4908135,-0.3029355
London, ,N7 9BJ,51.5475438,-0.1183749
London, ,SE26 6SL,51.4272644,-0.07385
 , ,EN1 4UE,51.6629358,-0.063698
 , ,SE1 4NF,51.5001985,-0.0900256
London , ,E17 3BJ,51.5889462,-0.0152653
 , ,SW15 6UF,51.4620357,-0.2317342
 , ,WC2N 4ER,51.5100166,-0.1267091
London, ,W2 5HP,51.5165952,-0.1894531
 , ,W3 6AS,51.5079589,-0.2684176
London, ,SE11 5PT,51.4881987,-0.11536
